"Time","{container_name=""bff-api""}"
2025-09-06 19:46:00,0.000322
2025-09-06 19:46:15,0.000148
2025-09-06 19:46:30,0.000148
2025-09-06 19:46:45,0.000148
2025-09-06 19:47:00,0.799
2025-09-06 19:47:15,1.21
2025-09-06 19:47:30,2.03
2025-09-06 19:47:45,2.05
2025-09-06 19:48:00,1.66
2025-09-06 19:48:15,0.841
2025-09-06 19:48:30,0.429
2025-09-06 19:48:45,0.0000399
2025-09-06 19:49:00,0.00000140
2025-09-06 19:49:15,0.00000140
